version,class
3.0.7RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/user/UserDao.java
3.0.7RC1,openmeetings-service/src/main/java/org/apache/openmeetings/service/room/InvitationManager.java
3.0.7RC1,openmeetings-util/src/main/java/org/apache/openmeetings/util/mail/IcalHandler.java
3.0.7RC1,openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java
3.0.7RC1,openmeetings-web/src/main/java/org/apache/openmeetings/web/common/UploadableProfileImagePanel.java
3.0.7RC1,openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/CongratulationsPanel.java
3.0.7RC1,openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java
3.0.7RC1,openmeetings-web/src/main/java/org/apache/openmeetings/web/util/ProfileImageResourceReference.java
3.0.7RC1,openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/ErrorWebService.java
3.1.0RC1,openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/UserService.java
3.1.0RC1,openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/red5/ScopeApplicationAdapter.java
3.1.0RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/user/UserDao.java
3.1.0RC1,openmeetings-install/src/main/java/org/apache/openmeetings/backup/BackupImport.java
3.1.0RC1,openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
3.1.0RC1,openmeetings-service/src/main/java/org/apache/openmeetings/service/room/InvitationManager.java
3.1.0RC1,openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java
3.1.0RC1,openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/ErrorWebService.java
3.1.1RC1,openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapLoginManagement.java
3.1.1RC1,openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/MainService.java
3.1.1RC1,openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/UserService.java
3.1.1RC1,openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/red5/ScopeApplicationAdapter.java
3.1.1RC1,openmeetings-core/src/main/java/org/apache/openmeetings/core/session/SessionManager.java
3.1.1RC1,openmeetings-core/src/main/java/org/apache/openmeetings/core/session/store/DatabaseStore.java
3.1.1RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/label/LabelDao.java
3.1.1RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/room/SipDao.java
3.1.1RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/server/SessiondataDao.java
3.1.1RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/user/GroupUserDao.java
3.1.1RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/user/UserDao.java
3.1.1RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/user/Address.java
3.1.1RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/user/GroupUser.java
3.1.1RC1,openmeetings-db/src/main/java/org/apache/openmeetings/db/util/AuthLevelUtil.java
3.1.1RC1,openmeetings-install/src/main/java/org/apache/openmeetings/backup/BackupImport.java
3.1.1RC1,openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
3.1.1RC1,openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/RTMPSScreenShare.java
