version	class
2.0	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
2.0	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
2.0	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/StartSharingEventBehavior.java
2.0RC2	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
2.0RC2	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
2.0RC2	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/StartSharingEventBehavior.java
2.0RC3	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
2.0RC3	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
2.0RC3	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/StartSharingEventBehavior.java
2.0RC4	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
2.0RC4	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
2.0RC4	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/StartSharingEventBehavior.java
2.1.1RC1	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
2.1.1RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
2.1.1RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/StartSharingEventBehavior.java
2.1.1RC2	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
2.1.1RC2	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
2.1.1RC2	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/StartSharingEventBehavior.java
2.1RC1	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
2.1RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
2.1RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/StartSharingEventBehavior.java
2.1RC2	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
2.1RC2	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
