version	class
3.0.7RC1	openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/ConferenceLibrary.java
3.0.7RC1	openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/MainService.java
3.0.7RC1	openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/UserService.java
3.0.7RC1	openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/red5/ScopeApplicationAdapter.java
3.0.7RC1	openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/room/RoomDao.java
3.0.7RC1	openmeetings-db/src/main/java/org/apache/openmeetings/db/dao/user/UserDao.java
3.0.7RC1	openmeetings-db/src/main/java/org/apache/openmeetings/db/entity/record/RecordingLog.java
3.0.7RC1	openmeetings-screenshare/src/main/java/org/apache/openmeetings/screen/webstart/CoreScreenShare.java
3.0.7RC1	openmeetings-service/src/main/java/org/apache/openmeetings/service/room/InvitationManager.java
3.0.7RC1	openmeetings-util/src/main/java/org/apache/openmeetings/util/mail/IcalHandler.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/app/Application.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/common/ProfileImagePanel.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/common/UploadableProfileImagePanel.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/CongratulationsPanel.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/pages/install/InstallWizard.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/InvitationDialog.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/RoomPanel.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/room/StartSharingEventBehavior.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/util/AviRecordingResourceReference.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/util/FlvRecordingResourceReference.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/util/JpgRecordingResourceReference.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/util/Mp4RecordingResourceReference.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/util/OggRecordingResourceReference.java
3.0.7RC1	openmeetings-web/src/main/java/org/apache/openmeetings/web/util/ProfileImageResourceReference.java
3.0.7RC1	openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/CalendarWebService.java
3.0.7RC1	openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/ErrorWebService.java
3.0.7RC1	openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/FileWebService.java
3.0.7RC1	openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/GroupWebService.java
3.0.7RC1	openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/RoomWebService.java
3.0.7RC1	openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/ServerWebService.java
3.0.7RC1	openmeetings-webservice/src/main/java/org/apache/openmeetings/webservice/UserWebService.java
3.1.0RC1	openmeetings-core/src/main/java/org/apache/openmeetings/core/remote/ConferenceLibrary.java
