version	class
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/CachingHierarchyManager.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/ItemManager.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/NodeImpl.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/PathMap.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/RepositoryImpl.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/TransientRepository.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/WorkspaceImpl.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/XASessionImpl.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/XAWorkspace.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/fs/db/DB2FileSystem.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/fs/db/DatabaseFileSystem.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/fs/db/DbFileSystem.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/fs/db/JNDIDatabaseFileSystem.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/jndi/BindableRepository.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/jndi/BindableRepositoryFactory.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/lock/LockManagerImpl.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeDefImpl.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeTypeDef.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeTypeDefDiff.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/QueryTreeDump.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/DerefQuery.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/DocId.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/LuceneQueryBuilder.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/NodeIndexer.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/SearchIndex.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/WildcardTermEnum.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/xpath/QueryFormat.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/xpath/SimpleNode.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/query/xpath/XPathQueryBuilder.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/security/AuthContext.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/state/SharedItemStateManager.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/version/GenericVersionSelector.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/version/VersionSelector.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/core/xml/DocViewImportHandler.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/util/ISO9075.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/util/TransientFileFactory.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/util/nodetype/SchemaConverter.java
0.9	jackrabbit/src/main/java/org/apache/jackrabbit/value/DateValue.java
0.9	jcr-rmi/src/java/org/apache/jackrabbit/rmi/client/ClientNode.java
0.9	jcr-rmi/src/java/org/apache/jackrabbit/rmi/client/ClientProperty.java
0.9	jcr-rmi/src/java/org/apache/jackrabbit/rmi/client/iterator/ClientIterator.java
0.9	jcr-rmi/src/java/org/apache/jackrabbit/rmi/observation/ClientEventPoll.java
0.9	jcr-rmi/src/java/org/apache/jackrabbit/rmi/observation/ServerEventListenerProxy.java
0.9	jcr-rmi/src/java/org/apache/jackrabbit/rmi/server/ServerNode.java
0.9	jcr-rmi/src/java/org/apache/jackrabbit/rmi/value/DateValue.java
0.9	jcr-rmi/src/java/org/apache/jackrabbit/rmi/value/StringValue.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/server/jcr/JCRWebdavServer.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/AbstractItemResource.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/AbstractResource.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/DavLocatorFactoryImpl.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/DavResourceFactoryImpl.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/DefaultItemCollection.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/DefaultItemResource.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/ItemResourceConstants.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/JcrDavException.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/RootCollection.java
0.9	jcr-server/server/src/java/org/apache/jackrabbit/webdav/jcr/RootItemCollection.java
