version	class
cxf-2.1.2	api/src/main/java/org/apache/cxf/databinding/AbstractDataBinding.java
cxf-2.1.2	api/src/main/java/org/apache/cxf/io/CachedOutputStream.java
cxf-2.1.2	api/src/main/java/org/apache/cxf/message/Message.java
cxf-2.1.2	api/src/main/java/org/apache/cxf/message/MessageUtils.java
cxf-2.1.2	api/src/main/java/org/apache/cxf/wsdl/EndpointReferenceUtils.java
cxf-2.1.2	common/common/src/main/java/org/apache/cxf/common/classloader/ClassLoaderUtils.java
cxf-2.1.2	common/common/src/main/java/org/apache/cxf/helpers/HttpHeaderHelper.java
cxf-2.1.2	common/xsd/src/main/java/org/apache/cxf/maven_plugin/XSDToJavaMojo.java
cxf-2.1.2	integration/jca/src/main/java/org/apache/cxf/jca/inbound/MDBActivationWork.java
cxf-2.1.2	maven-plugins/codegen-plugin/src/main/java/org/apache/cxf/maven_plugin/WSDL2JavaMojo.java
cxf-2.1.2	maven-plugins/wsdl-validator-plugin/src/main/java/org/apache/cxf/maven_plugin/WSDLValidatorMojo.java
cxf-2.1.2	rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/CorbaBindingFactory.java
cxf-2.1.2	rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/types/CorbaPrimitiveHandler.java
cxf-2.1.2	rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/interceptor/MustUnderstandInterceptor.java
cxf-2.1.2	rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/interceptor/ReadHeadersInterceptor.java
cxf-2.1.2	rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/interceptor/Soap12FaultInInterceptor.java
cxf-2.1.2	rt/bindings/soap/src/main/java/org/apache/cxf/binding/soap/interceptor/SoapOutInterceptor.java
cxf-2.1.2	rt/core/src/main/java/org/apache/cxf/bus/spring/Jsr250BeanPostProcessor.java
cxf-2.1.2	rt/core/src/main/java/org/apache/cxf/endpoint/ManagedEndpoint.java
cxf-2.1.2	rt/core/src/main/java/org/apache/cxf/interceptor/LoggingOutInterceptor.java
