version,class
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/NodeImpl.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/RepositoryImpl.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/TransientRepository.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/XASessionImpl.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/fs/db/DB2FileSystem.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeTypeDef.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/nodetype/NodeTypeDefDiff.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/query/QueryTreeDump.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/DocId.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/LuceneQueryBuilder.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/NodeIndexer.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/SearchIndex.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/query/lucene/WildcardTermEnum.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/query/xpath/QueryFormat.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/query/xpath/XPathQueryBuilder.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/security/AuthContext.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/state/SharedItemStateManager.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/version/GenericVersionSelector.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/core/xml/DocViewImportHandler.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/util/ISO9075.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/util/TransientFileFactory.java
0.9,jackrabbit/src/main/java/org/apache/jackrabbit/value/DateValue.java
0.9,jcr-rmi/src/java/org/apache/jackrabbit/rmi/client/ClientNode.java
0.9,jcr-rmi/src/java/org/apache/jackrabbit/rmi/client/ClientProperty.java
0.9,jcr-rmi/src/java/org/apache/jackrabbit/rmi/client/iterator/ClientIterator.java
0.9,jcr-rmi/src/java/org/apache/jackrabbit/rmi/value/DateValue.java
