1,openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/BaseConverter.java,3.27E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/ConversionException.java,2.5E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/DocumentConverter.java,1.06E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/IRecordingConverter.java,2.4E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/ImageConverter.java,1.83E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/InterviewConverter.java,2.68E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/RecordingConverter.java,9.6E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/converter/VideoConverter.java,9.7E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/data/file/FileProcessor.java,1.27E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/documents/LibraryChartLoader.java,5.3E7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
1,openmeetings-core/src/main/java/org/apache/openmeetings/core/ldap/LdapLoginManager.java,4.2E8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.76571428E8,0.0,No,No
